user_id,sign_up_date,age,gender,married,has_children,home_country,home_city,age_group,segment_label
517968,2023-01-08,42,F,True,False,usa,new york,35-49,1-night free hotel with a flight
518012,2023-01-08,33,M,False,False,usa,rochester,19-34,1-night free hotel with a flight
518015,2023-01-08,39,F,False,True,usa,austin,35-49,Free checked bag
518041,2023-01-08,18,F,False,False,usa,new york,0-18,No cancellation fees
518044,2023-01-08,52,F,True,True,usa,cincinnati,50-64,Free checked bag
518074,2023-01-08,29,F,False,False,usa,milwaukee,19-34,Free hotel meal
518092,2023-01-08,43,F,False,False,usa,new york,35-49,No cancellation fees
518121,2023-01-08,31,F,False,False,canada,vancouver,19-34,Exclusive discounts
518127,2023-01-08,34,F,False,False,usa,memphis,19-34,1-night free hotel with a flight
518191,2023-01-08,45,F,True,False,usa,detroit,35-49,Exclusive discounts
518196,2023-01-08,55,F,True,True,usa,san jose,50-64,Free checked bag
518211,2023-01-08,37,F,False,True,usa,new york,35-49,1-night free hotel with a flight
518219,2023-01-08,25,F,False,False,usa,columbus,19-34,Exclusive discounts
518281,2023-01-08,52,F,True,True,canada,montreal,50-64,Free checked bag
518324,2023-01-08,38,F,False,False,usa,norfolk,35-49,1-night free hotel with a flight
518334,2023-01-08,31,F,True,True,usa,mobile,19-34,Free checked bag
518338,2023-01-08,35,F,False,True,usa,fort worth,35-49,1-night free hotel with a flight
518347,2023-01-08,53,F,True,True,usa,boston,50-64,1-night free hotel with a flight
518348,2023-01-08,33,F,True,True,usa,rochester,19-34,Free checked bag
518354,2023-01-08,20,M,False,False,usa,denver,19-34,Exclusive discounts
518372,2023-01-08,29,F,False,False,usa,riverside,19-34,Exclusive discounts
518393,2023-01-08,39,F,False,False,usa,los angeles,35-49,No cancellation fees
518406,2023-01-08,50,F,True,False,usa,new york,50-64,1-night free hotel with a flight
518416,2023-01-08,44,F,False,False,usa,houston,35-49,Free hotel meal
518422,2023-01-08,58,F,True,False,usa,colorado springs,50-64,Exclusive discounts
518443,2023-01-08,77,F,True,False,canada,calgary,65+,Free hotel meal
518450,2023-01-08,61,F,True,True,usa,cincinnati,50-64,Free checked bag
518480,2023-01-08,43,F,True,True,usa,lubbock,35-49,Free hotel meal
518495,2023-01-08,22,F,False,False,canada,montreal,19-34,Free checked bag
518516,2023-01-08,55,F,True,True,usa,new york,50-64,1-night free hotel with a flight
518526,2023-01-08,53,M,False,False,usa,new york,50-64,1-night free hotel with a flight
518527,2023-01-08,43,F,True,False,canada,edmonton,35-49,Exclusive discounts
518535,2023-01-08,44,M,True,False,usa,houston,35-49,No cancellation fees
518541,2023-01-08,45,F,False,False,usa,long beach,35-49,Free checked bag
518567,2023-01-08,16,F,False,False,usa,chicago,0-18,Exclusive discounts
518579,2023-01-08,40,M,False,False,usa,seattle,35-49,Free checked bag
518582,2023-01-08,49,F,True,True,usa,jacksonville,35-49,Free checked bag
518585,2023-01-08,42,F,True,True,usa,chicago,35-49,Free checked bag
518612,2023-01-08,42,F,False,False,usa,chicago,35-49,1-night free hotel with a flight
518628,2023-01-08,47,F,True,True,usa,charlotte,35-49,Exclusive discounts
518629,2023-01-08,47,F,False,False,usa,indianapolis,35-49,No cancellation fees
518639,2023-01-09,33,F,False,False,usa,phoenix,19-34,Exclusive discounts
518642,2023-01-09,69,F,True,False,usa,memphis,65+,Free hotel meal
518645,2023-01-09,21,F,True,False,usa,newark,19-34,Exclusive discounts
518694,2023-01-09,39,F,False,False,usa,los angeles,35-49,Free checked bag
518696,2023-01-09,36,F,False,True,canada,winnipeg,35-49,Exclusive discounts
518711,2023-01-09,43,F,True,False,usa,salt lake city,35-49,Free checked bag
518716,2023-01-09,38,F,True,True,canada,montreal,35-49,Free checked bag
518722,2023-01-09,51,F,True,False,usa,tulsa,50-64,No cancellation fees
518726,2023-01-09,16,F,False,True,usa,oklahoma city,0-18,Exclusive discounts
518735,2023-01-09,27,F,False,True,usa,san francisco,19-34,Exclusive discounts
518743,2023-01-09,33,F,False,False,usa,washington,19-34,1-night free hotel with a flight
518747,2023-01-09,49,F,True,True,usa,los angeles,35-49,Free hotel meal
518751,2023-01-09,31,F,False,False,usa,indianapolis,19-34,Exclusive discounts
518826,2023-01-09,37,F,False,True,canada,montreal,35-49,Exclusive discounts
518827,2023-01-09,48,M,True,True,usa,los angeles,35-49,Free checked bag
518865,2023-01-09,26,F,False,True,usa,long beach,19-34,No cancellation fees
518866,2023-01-09,53,F,True,False,usa,los angeles,50-64,Free checked bag
518867,2023-01-09,33,F,True,False,canada,toronto,19-34,Exclusive discounts
518870,2023-01-09,36,F,False,False,usa,los angeles,35-49,1-night free hotel with a flight
518894,2023-01-09,48,F,False,False,usa,philadelphia,35-49,Exclusive discounts
518896,2023-01-09,55,F,True,False,usa,chicago,50-64,Free checked bag
518907,2023-01-09,41,M,False,False,usa,san antonio,35-49,1-night free hotel with a flight
518922,2023-01-09,82,F,True,False,usa,sacramento,65+,Free checked bag
518925,2023-01-09,30,F,False,True,usa,shreveport,19-34,Exclusive discounts
518931,2023-01-09,16,F,False,True,usa,el paso,0-18,Exclusive discounts
518956,2023-01-09,47,F,True,False,usa,houston,35-49,1-night free hotel with a flight
518963,2023-01-09,29,F,False,True,usa,san jose,19-34,Exclusive discounts
518971,2023-01-09,38,F,False,False,canada,quebec,35-49,Exclusive discounts
518998,2023-01-09,45,F,True,True,usa,st. petersburg,35-49,Free hotel meal
519014,2023-01-09,37,F,False,False,usa,portland,35-49,Free checked bag
519059,2023-01-09,25,F,False,True,canada,victoria,19-34,Free checked bag
519079,2023-01-09,48,F,False,False,usa,phoenix,35-49,Free checked bag
519089,2023-01-09,32,F,False,True,usa,philadelphia,19-34,Free checked bag
519091,2023-01-09,52,F,True,False,usa,san francisco,50-64,Free checked bag
519096,2023-01-09,32,F,False,True,usa,tampa,19-34,Exclusive discounts
519114,2023-01-09,37,F,False,True,usa,san antonio,35-49,Free checked bag
519117,2023-01-09,44,F,True,True,usa,san antonio,35-49,1-night free hotel with a flight
519137,2023-01-09,49,F,False,False,usa,houston,35-49,No cancellation fees
519140,2023-01-09,54,F,True,False,usa,new york,50-64,Free hotel meal
519171,2023-01-09,47,F,False,True,usa,austin,35-49,Free hotel meal
519191,2023-01-09,19,M,False,False,usa,tampa,19-34,Exclusive discounts
519205,2023-01-09,43,F,True,False,usa,santa ana,35-49,No cancellation fees
519210,2023-01-09,43,M,True,False,usa,san antonio,35-49,1-night free hotel with a flight
519211,2023-01-09,35,F,True,False,usa,san antonio,35-49,1-night free hotel with a flight
519248,2023-01-09,25,F,True,True,usa,richmond,19-34,Free hotel meal
519254,2023-01-09,29,F,False,False,usa,tucson,19-34,1-night free hotel with a flight
519260,2023-01-09,26,F,False,True,usa,los angeles,19-34,Free checked bag
519267,2023-01-09,45,F,False,False,usa,portland,35-49,Free hotel meal
519285,2023-01-09,29,F,False,False,usa,portland,19-34,Free checked bag
519312,2023-01-09,58,F,True,True,usa,modesto,50-64,Exclusive discounts
519313,2023-01-09,22,M,False,True,usa,san diego,19-34,Free checked bag
519335,2023-01-09,63,F,True,True,usa,tucson,50-64,Free hotel meal
519348,2023-01-09,44,M,False,False,usa,new york,35-49,No cancellation fees
519353,2023-01-09,67,F,False,False,usa,phoenix,65+,No cancellation fees
519357,2023-01-09,44,F,False,True,usa,philadelphia,35-49,1-night free hotel with a flight
519368,2023-01-09,18,F,False,True,usa,atlanta,0-18,No cancellation fees
519392,2023-01-09,56,F,True,False,usa,fort worth,50-64,Free hotel meal
519393,2023-01-09,48,F,False,True,usa,chicago,35-49,No cancellation fees
519406,2023-01-09,22,F,False,False,canada,halifax,19-34,Exclusive discounts
519412,2023-01-09,49,F,True,False,usa,houston,35-49,Exclusive discounts
519419,2023-01-09,32,F,False,True,usa,fresno,19-34,No cancellation fees
519430,2023-01-09,34,F,False,False,usa,new york,19-34,1-night free hotel with a flight
519446,2023-01-09,47,F,True,False,usa,los angeles,35-49,Free checked bag
519515,2023-01-09,50,M,True,True,usa,indianapolis,50-64,Free checked bag
519529,2023-01-09,24,M,True,True,canada,windsor,19-34,Free checked bag
519532,2023-01-09,43,F,False,False,canada,quebec,35-49,Free hotel meal
519541,2023-01-09,46,M,True,False,usa,san francisco,35-49,Free checked bag
519548,2023-01-09,24,M,True,True,usa,wichita,19-34,Exclusive discounts
519554,2023-01-09,31,F,False,True,usa,seattle,19-34,Free checked bag
519561,2023-01-09,70,F,True,False,usa,new york,65+,Exclusive discounts
519595,2023-01-09,41,M,False,False,usa,los angeles,35-49,1-night free hotel with a flight
519596,2023-01-09,39,F,True,True,usa,fayetteville,35-49,Free checked bag
519604,2023-01-09,53,F,False,False,usa,burlington,50-64,Free hotel meal
519626,2023-01-09,45,M,False,True,usa,cleveland,35-49,1-night free hotel with a flight
519631,2023-01-09,49,F,False,False,usa,san francisco,35-49,1-night free hotel with a flight
519664,2023-01-09,52,F,True,True,usa,riverside,50-64,Exclusive discounts
519687,2023-01-09,23,F,True,True,usa,laredo,19-34,Exclusive discounts
519694,2023-01-09,31,F,False,False,canada,ottawa,19-34,1-night free hotel with a flight
519695,2023-01-09,37,F,False,False,usa,houston,35-49,Exclusive discounts
519709,2023-01-09,30,F,True,False,usa,chicago,19-34,No cancellation fees
519718,2023-01-09,51,F,True,True,usa,buffalo,50-64,Exclusive discounts
519722,2023-01-09,27,F,True,True,usa,new york,19-34,Free hotel meal
519725,2023-01-09,39,F,True,True,usa,louisville,35-49,Free checked bag
519726,2023-01-09,42,F,True,False,usa,milwaukee,35-49,No cancellation fees
519769,2023-01-09,40,O,True,True,usa,atlanta,35-49,No cancellation fees
519774,2023-01-09,53,F,False,True,usa,las vegas,50-64,Free checked bag
519799,2023-01-09,36,F,False,True,usa,bakersfield,35-49,1-night free hotel with a flight
519846,2023-01-09,56,F,False,True,usa,brownsville,50-64,Free hotel meal
519848,2023-01-09,42,F,False,False,usa,los angeles,35-49,1-night free hotel with a flight
519853,2023-01-09,40,F,False,True,usa,new york,35-49,Exclusive discounts
519859,2023-01-09,40,F,False,False,usa,san diego,35-49,1-night free hotel with a flight
519885,2023-01-09,26,F,False,False,usa,houston,19-34,Free checked bag
519888,2023-01-09,38,F,False,False,usa,las vegas,35-49,No cancellation fees
519893,2023-01-09,41,F,True,False,usa,spokane,35-49,Free hotel meal
519896,2023-01-09,46,F,True,False,usa,miami,35-49,Free checked bag
519897,2023-01-09,16,F,False,False,usa,tulsa,0-18,Exclusive discounts
519905,2023-01-09,40,F,True,False,canada,montreal,35-49,Free checked bag
519911,2023-01-09,38,F,False,False,canada,toronto,35-49,1-night free hotel with a flight
519912,2023-01-09,44,M,False,False,usa,houston,35-49,1-night free hotel with a flight
519943,2023-01-09,57,F,True,True,canada,toronto,50-64,Exclusive discounts
519955,2023-01-09,36,F,False,False,usa,orlando,35-49,Exclusive discounts
519957,2023-01-09,52,F,True,False,usa,new york,50-64,Exclusive discounts
519961,2023-01-09,29,F,False,False,usa,new york,19-34,1-night free hotel with a flight
519965,2023-01-09,37,M,False,True,usa,oakland,35-49,No cancellation fees
520054,2023-01-09,34,F,False,True,usa,fort worth,19-34,Exclusive discounts
520063,2023-01-09,36,F,False,True,usa,san antonio,35-49,No cancellation fees
520097,2023-01-09,50,F,True,False,usa,louisville,50-64,Exclusive discounts
520106,2023-01-09,25,F,False,True,usa,salt lake city,19-34,Exclusive discounts
520141,2023-01-09,42,F,False,False,usa,new york,35-49,1-night free hotel with a flight
520152,2023-01-09,46,F,True,True,usa,phoenix,35-49,Free checked bag
520170,2023-01-09,23,F,False,True,usa,omaha,19-34,Exclusive discounts
520175,2023-01-09,51,F,False,False,usa,atlanta,50-64,Exclusive discounts
520177,2023-01-09,52,F,True,False,usa,nashville,50-64,No cancellation fees
520182,2023-01-09,42,F,True,True,usa,new york,35-49,Free checked bag
520188,2023-01-09,34,F,False,False,canada,victoria,19-34,Free checked bag
520193,2023-01-09,48,F,False,False,usa,el paso,35-49,1-night free hotel with a flight
520225,2023-01-09,41,F,False,True,usa,san jose,35-49,1-night free hotel with a flight
520244,2023-01-09,40,F,True,False,usa,new york,35-49,No cancellation fees
520248,2023-01-09,37,F,False,True,usa,new york,35-49,1-night free hotel with a flight
520250,2023-01-09,54,M,True,False,usa,austin,50-64,Free hotel meal
520256,2023-01-09,41,F,True,False,usa,dallas,35-49,1-night free hotel with a flight
520265,2023-01-09,41,F,True,True,usa,fresno,35-49,Free checked bag
520277,2023-01-09,38,F,False,False,usa,omaha,35-49,Exclusive discounts
520291,2023-01-09,35,M,True,False,usa,los angeles,35-49,Free checked bag
520298,2023-01-09,40,F,False,False,usa,houston,35-49,Free checked bag
520307,2023-01-09,50,F,False,False,usa,buffalo,50-64,Exclusive discounts
520311,2023-01-09,47,F,True,True,usa,milwaukee,35-49,No cancellation fees
520314,2023-01-09,16,F,False,True,usa,new york,0-18,Exclusive discounts
520327,2023-01-09,24,F,False,False,usa,new york,19-34,Exclusive discounts
520358,2023-01-09,49,F,True,False,usa,montgomery,35-49,Free hotel meal
520373,2023-01-09,47,F,False,True,usa,buffalo,35-49,Free hotel meal
520397,2023-01-09,43,F,True,False,usa,austin,35-49,Exclusive discounts
520405,2023-01-09,29,F,False,False,usa,cleveland,19-34,Free hotel meal
520411,2023-01-09,38,F,True,False,usa,detroit,35-49,Exclusive discounts
520422,2023-01-09,37,F,False,False,usa,mobile,35-49,Exclusive discounts
520429,2023-01-09,50,M,True,True,usa,winston-salem,50-64,Free hotel meal
520436,2023-01-09,45,F,True,False,usa,chicago,35-49,1-night free hotel with a flight
520440,2023-01-09,34,F,True,False,usa,new york,19-34,Exclusive discounts
520480,2023-01-09,37,F,False,False,canada,vancouver,35-49,Free checked bag
520491,2023-01-09,53,M,False,True,usa,new york,50-64,Free hotel meal
520497,2023-01-09,47,F,False,False,usa,long beach,35-49,No cancellation fees
520527,2023-01-09,31,F,False,False,usa,denver,19-34,Free checked bag
520530,2023-01-09,39,F,True,False,usa,los angeles,35-49,Free checked bag
520532,2023-01-09,46,F,True,False,usa,washington,35-49,Free checked bag
520556,2023-01-09,33,F,False,True,usa,austin,19-34,Free checked bag
520558,2023-01-09,35,F,False,False,usa,rochester,35-49,Exclusive discounts
520561,2023-01-09,30,F,False,True,usa,nashville,19-34,Exclusive discounts
520603,2023-01-09,23,F,False,False,usa,milwaukee,19-34,Exclusive discounts
520619,2023-01-09,56,F,True,False,usa,houston,50-64,Free hotel meal
520680,2023-01-09,42,F,True,False,usa,winston-salem,35-49,Exclusive discounts
520696,2023-01-09,40,F,False,False,usa,lincoln,35-49,Exclusive discounts
520708,2023-01-09,40,F,False,False,usa,tampa,35-49,Free hotel meal
520719,2023-01-09,23,M,False,False,usa,new york,19-34,Free checked bag
520733,2023-01-09,39,F,True,False,usa,honolulu,35-49,Free checked bag
520745,2023-01-09,39,F,False,False,usa,new york,35-49,No cancellation fees
520762,2023-01-09,28,F,False,False,usa,baton rouge,19-34,Exclusive discounts
520770,2023-01-09,39,F,False,False,usa,sacramento,35-49,No cancellation fees
520771,2023-01-09,57,F,True,True,usa,laredo,50-64,Free checked bag
520780,2023-01-09,69,F,False,False,usa,new york,65+,Exclusive discounts
520783,2023-01-09,38,F,True,False,canada,calgary,35-49,No cancellation fees
520804,2023-01-09,49,F,True,False,usa,chicago,35-49,Exclusive discounts
520821,2023-01-09,40,F,False,False,usa,boston,35-49,Free checked bag
520844,2023-01-09,19,F,False,True,usa,long beach,19-34,1-night free hotel with a flight
520851,2023-01-09,52,F,True,True,usa,san antonio,50-64,Free hotel meal
520877,2023-01-09,49,F,True,False,usa,grand rapids,35-49,1-night free hotel with a flight
520878,2023-01-09,37,F,True,False,canada,ottawa,35-49,Free checked bag
520882,2023-01-09,17,F,False,False,usa,louisville,0-18,Exclusive discounts
520898,2023-01-10,41,F,True,True,usa,santa ana,35-49,Free checked bag
520902,2023-01-10,37,F,False,False,usa,kansas city,35-49,Free hotel meal
520920,2023-01-10,39,F,False,False,usa,memphis,35-49,No cancellation fees
520934,2023-01-10,51,F,False,True,usa,newark,50-64,Free hotel meal
520959,2023-01-10,48,F,False,False,usa,new york,35-49,Exclusive discounts
521000,2023-01-10,45,F,True,False,usa,charlotte,35-49,Exclusive discounts
521004,2023-01-10,49,F,True,False,usa,san antonio,35-49,1-night free hotel with a flight
521009,2023-01-10,66,F,True,False,usa,new york,65+,Exclusive discounts
521031,2023-01-10,42,F,False,False,canada,hamilton,35-49,1-night free hotel with a flight
521033,2023-01-10,41,M,True,True,usa,chicago,35-49,Free checked bag
521044,2023-01-10,40,F,False,False,usa,houston,35-49,Exclusive discounts
521060,2023-01-10,38,F,False,False,usa,burlington,35-49,Free hotel meal
521062,2023-01-10,58,F,True,False,usa,little rock,50-64,Exclusive discounts
521066,2023-01-10,40,F,False,False,usa,knoxville,35-49,Free hotel meal
521070,2023-01-10,49,F,True,True,usa,knoxville,35-49,1-night free hotel with a flight
521109,2023-01-10,29,F,False,True,usa,dallas,19-34,No cancellation fees
521127,2023-01-10,40,F,True,False,usa,chicago,35-49,Free checked bag
521152,2023-01-10,43,F,True,False,canada,winnipeg,35-49,Free hotel meal
521170,2023-01-10,42,M,False,False,usa,chicago,35-49,Free hotel meal
521185,2023-01-10,45,F,True,True,usa,los angeles,35-49,Free checked bag
521186,2023-01-10,52,F,False,False,usa,boston,50-64,Free checked bag
521187,2023-01-10,73,F,True,False,usa,orlando,65+,Exclusive discounts
521201,2023-01-10,56,F,True,True,usa,memphis,50-64,Exclusive discounts
521211,2023-01-10,24,M,False,False,usa,bakersfield,19-34,Exclusive discounts
521235,2023-01-10,33,F,False,False,usa,seattle,19-34,Free hotel meal
521250,2023-01-10,30,M,False,False,usa,sacramento,19-34,Exclusive discounts
521259,2023-01-10,34,F,False,False,usa,knoxville,19-34,Exclusive discounts
521282,2023-01-10,31,F,False,False,usa,columbus,19-34,Free checked bag
521286,2023-01-10,32,F,False,False,canada,hamilton,19-34,Free checked bag
521293,2023-01-10,33,F,True,False,usa,akron,19-34,1-night free hotel with a flight
521295,2023-01-10,39,F,False,True,usa,baton rouge,35-49,No cancellation fees
521298,2023-01-10,36,F,False,False,usa,san jose,35-49,Free hotel meal
521309,2023-01-10,49,F,False,True,usa,detroit,35-49,Free hotel meal
521316,2023-01-10,42,F,False,False,usa,nashville,35-49,Exclusive discounts
521331,2023-01-10,62,F,False,False,usa,cleveland,50-64,No cancellation fees
521343,2023-01-10,35,F,False,False,usa,charlotte,35-49,Exclusive discounts
521379,2023-01-10,55,F,True,False,usa,new york,50-64,Free checked bag
521392,2023-01-10,39,F,True,False,usa,chicago,35-49,Free checked bag
521404,2023-01-10,43,F,False,False,usa,detroit,35-49,1-night free hotel with a flight
521408,2023-01-10,54,F,True,False,usa,san diego,50-64,Free checked bag
521434,2023-01-10,47,F,True,False,usa,los angeles,35-49,Free hotel meal
521462,2023-01-10,57,F,True,True,usa,indianapolis,50-64,Free hotel meal
521474,2023-01-10,16,F,False,False,usa,san francisco,0-18,Free hotel meal
521491,2023-01-10,33,F,False,False,usa,philadelphia,19-34,Exclusive discounts
521509,2023-01-10,54,F,True,False,usa,new york,50-64,Free hotel meal
521510,2023-01-10,48,F,True,False,usa,chicago,35-49,Free hotel meal
521514,2023-01-10,28,F,False,True,usa,nashville,19-34,Exclusive discounts
521587,2023-01-10,32,F,False,False,usa,new york,19-34,1-night free hotel with a flight
521607,2023-01-10,40,F,False,False,usa,bakersfield,35-49,Exclusive discounts
521609,2023-01-10,50,M,True,True,canada,toronto,50-64,Free hotel meal
521642,2023-01-10,57,F,True,False,usa,lubbock,50-64,No cancellation fees
521657,2023-01-10,26,F,False,False,canada,montreal,19-34,1-night free hotel with a flight
521658,2023-01-10,48,F,True,False,usa,new york,35-49,1-night free hotel with a flight
521663,2023-01-10,33,M,False,False,usa,san francisco,19-34,Exclusive discounts
521695,2023-01-10,37,M,True,False,canada,halifax,35-49,1-night free hotel with a flight
521708,2023-01-10,46,F,True,False,usa,nashville,35-49,Free checked bag
521719,2023-01-10,19,F,False,False,usa,new york,19-34,Exclusive discounts
521720,2023-01-10,43,M,False,False,usa,indianapolis,35-49,1-night free hotel with a flight
521743,2023-01-10,37,F,False,False,canada,calgary,35-49,1-night free hotel with a flight
521748,2023-01-10,38,M,False,False,usa,philadelphia,35-49,No cancellation fees
521768,2023-01-10,46,F,False,False,usa,omaha,35-49,Free hotel meal
521785,2023-01-10,23,F,False,False,usa,los angeles,19-34,No cancellation fees
521814,2023-01-10,41,F,True,True,canada,toronto,35-49,1-night free hotel with a flight
521859,2023-01-10,39,M,False,False,usa,new york,35-49,1-night free hotel with a flight
521865,2023-01-10,43,F,True,True,usa,richmond,35-49,1-night free hotel with a flight
521883,2023-01-10,31,F,False,False,usa,tulsa,19-34,No cancellation fees
521884,2023-01-10,51,F,False,True,usa,jacksonville,50-64,Free hotel meal
521885,2023-01-10,43,M,True,True,usa,houston,35-49,Free checked bag
521904,2023-01-10,32,F,False,True,usa,bakersfield,19-34,No cancellation fees
521921,2023-01-10,48,F,True,True,usa,san antonio,35-49,Free hotel meal
521925,2023-01-10,40,F,False,False,canada,edmonton,35-49,1-night free hotel with a flight
521941,2023-01-10,27,F,True,True,usa,new orleans,19-34,Free checked bag
521943,2023-01-10,51,F,True,False,usa,philadelphia,50-64,Free checked bag
521956,2023-01-10,26,F,False,False,canada,toronto,19-34,1-night free hotel with a flight
521963,2023-01-10,23,M,True,False,canada,toronto,19-34,Exclusive discounts
521986,2023-01-10,50,M,True,True,usa,omaha,50-64,Free checked bag
521992,2023-01-10,32,F,True,True,usa,los angeles,19-34,Free checked bag
521997,2023-01-10,30,F,True,False,usa,new york,19-34,1-night free hotel with a flight
522001,2023-01-10,65,F,True,False,usa,sacramento,65+,Exclusive discounts
522005,2023-01-10,45,F,False,True,usa,nashville,35-49,1-night free hotel with a flight
522062,2023-01-10,49,F,True,False,canada,edmonton,35-49,Free checked bag
522086,2023-01-10,38,F,True,True,usa,corpus christi,35-49,Exclusive discounts
522112,2023-01-10,42,F,True,True,canada,toronto,35-49,Exclusive discounts
522115,2023-01-10,38,M,False,True,usa,chicago,35-49,Exclusive discounts
522118,2023-01-10,49,F,True,False,usa,des moines,35-49,No cancellation fees
522134,2023-01-10,16,F,False,True,usa,houston,0-18,Exclusive discounts
522152,2023-01-10,30,F,False,True,usa,dallas,19-34,No cancellation fees
522171,2023-01-10,36,F,False,False,usa,louisville,35-49,Free hotel meal
522179,2023-01-10,40,M,True,True,usa,dallas,35-49,Free hotel meal
522184,2023-01-10,23,F,False,True,usa,reno,19-34,Exclusive discounts
522201,2023-01-10,45,F,True,False,usa,minneapolis,35-49,Free checked bag
522223,2023-01-10,49,F,True,True,usa,nashville,35-49,Free hotel meal
522233,2023-01-10,39,M,False,False,usa,norfolk,35-49,Exclusive discounts
522237,2023-01-10,28,F,False,False,usa,louisville,19-34,Free hotel meal
522263,2023-01-10,30,F,False,False,usa,oklahoma city,19-34,Exclusive discounts
522265,2023-01-10,41,F,False,True,usa,bakersfield,35-49,No cancellation fees
522276,2023-01-10,46,F,False,False,usa,anchorage,35-49,Free hotel meal
522286,2023-01-10,44,F,False,False,canada,edmonton,35-49,Free hotel meal
522315,2023-01-10,33,F,False,False,usa,baltimore,19-34,Exclusive discounts
522323,2023-01-10,46,F,False,False,usa,little rock,35-49,Free hotel meal
522364,2023-01-10,32,F,False,False,usa,memphis,19-34,No cancellation fees
522373,2023-01-10,36,F,False,True,usa,new york,35-49,Exclusive discounts
522375,2023-01-10,49,F,False,False,usa,kansas city,35-49,Free hotel meal
522387,2023-01-10,21,F,False,False,usa,louisville,19-34,Exclusive discounts
522402,2023-01-10,43,M,False,False,usa,san antonio,35-49,Free hotel meal
522426,2023-01-10,42,M,False,True,canada,toronto,35-49,1-night free hotel with a flight
522427,2023-01-10,23,M,False,False,usa,san antonio,19-34,Free checked bag
522438,2023-01-10,53,M,True,True,canada,vancouver,50-64,1-night free hotel with a flight
522445,2023-01-10,45,F,True,False,usa,stockton,35-49,Free checked bag
522457,2023-01-10,35,F,False,True,usa,san diego,35-49,1-night free hotel with a flight
522465,2023-01-10,63,M,True,False,usa,new york,50-64,Free checked bag
522476,2023-01-10,47,F,True,False,usa,austin,35-49,1-night free hotel with a flight
522484,2023-01-10,49,F,True,False,usa,washington,35-49,1-night free hotel with a flight
522513,2023-01-10,40,F,False,False,canada,winnipeg,35-49,1-night free hotel with a flight
522523,2023-01-10,31,F,False,True,usa,fayetteville,19-34,No cancellation fees
522532,2023-01-10,36,F,False,False,usa,los angeles,35-49,1-night free hotel with a flight
522533,2023-01-10,17,F,False,False,usa,jacksonville,0-18,Free checked bag
522585,2023-01-10,40,M,True,True,canada,edmonton,35-49,Free checked bag
522607,2023-01-10,43,F,True,False,usa,miami,35-49,Free checked bag
522633,2023-01-10,37,F,False,False,usa,new york,35-49,No cancellation fees
522639,2023-01-10,34,F,False,False,usa,chicago,19-34,Exclusive discounts
522654,2023-01-10,40,F,False,True,usa,new york,35-49,Exclusive discounts
522687,2023-01-10,44,F,True,True,usa,new york,35-49,Free hotel meal
522738,2023-01-10,39,F,False,False,usa,chicago,35-49,Free checked bag
522745,2023-01-10,47,F,False,False,usa,new york,35-49,Free hotel meal
522748,2023-01-10,42,F,True,False,usa,las vegas,35-49,Free checked bag
522788,2023-01-10,47,F,True,False,usa,lincoln,35-49,Exclusive discounts
522800,2023-01-10,27,F,False,False,usa,new york,19-34,1-night free hotel with a flight
522809,2023-01-10,52,F,True,True,canada,victoria,50-64,Free checked bag
522898,2023-01-11,41,F,False,True,usa,honolulu,35-49,Free checked bag
522911,2023-01-11,38,M,True,True,usa,orlando,35-49,Exclusive discounts
522927,2023-01-11,34,F,False,False,usa,new york,19-34,Exclusive discounts
522937,2023-01-11,44,F,False,False,usa,phoenix,35-49,1-night free hotel with a flight
522939,2023-01-11,42,F,False,True,usa,cleveland,35-49,Exclusive discounts
522943,2023-01-11,74,F,True,False,usa,los angeles,65+,Exclusive discounts
522944,2023-01-11,54,F,True,False,usa,new york,50-64,1-night free hotel with a flight
522970,2023-01-11,43,F,False,False,usa,atlanta,35-49,1-night free hotel with a flight
522981,2023-01-11,36,F,False,False,usa,atlanta,35-49,No cancellation fees
522999,2023-01-11,34,F,True,False,usa,montgomery,19-34,Free checked bag
523030,2023-01-11,33,F,False,False,usa,birmingham,19-34,Exclusive discounts
523057,2023-01-11,67,F,False,False,usa,portland,65+,Exclusive discounts
523073,2023-01-11,34,F,True,True,usa,orlando,19-34,Exclusive discounts
523077,2023-01-11,30,F,False,False,usa,corpus christi,19-34,Free checked bag
523090,2023-01-11,34,F,False,True,usa,tucson,19-34,Free checked bag
523098,2023-01-11,39,M,False,False,usa,miami,35-49,Exclusive discounts
523146,2023-01-11,47,F,False,True,usa,new york,35-49,Exclusive discounts
523158,2023-01-11,40,F,True,True,usa,san francisco,35-49,Free checked bag
523209,2023-01-11,48,F,False,True,usa,lincoln,35-49,1-night free hotel with a flight
523228,2023-01-11,31,F,True,False,canada,montreal,19-34,Free checked bag
523231,2023-01-11,41,F,False,False,usa,los angeles,35-49,1-night free hotel with a flight
523256,2023-01-11,36,F,False,False,usa,indianapolis,35-49,Free checked bag
523271,2023-01-11,37,F,True,False,usa,los angeles,35-49,Exclusive discounts
523273,2023-01-11,50,F,True,False,canada,ottawa,50-64,1-night free hotel with a flight
523290,2023-01-11,33,F,False,False,usa,rochester,19-34,1-night free hotel with a flight
523301,2023-01-11,37,F,False,True,usa,phoenix,35-49,Free checked bag
523335,2023-01-11,28,F,False,False,usa,houston,19-34,No cancellation fees
523338,2023-01-11,37,F,True,True,usa,new york,35-49,1-night free hotel with a flight
523392,2023-01-11,38,F,False,False,usa,houston,35-49,Free hotel meal
